,index,image_link,group_id,entity_name,file_name
79645,79714,https://m.media-amazon.com/images/I/61-UCK6D3DL.jpg,913156,depth,61-UCK6D3DL.jpg
79646,79715,https://m.media-amazon.com/images/I/61-UCK6D3DL.jpg,913156,height,61-UCK6D3DL.jpg
79647,79716,https://m.media-amazon.com/images/I/61-UHza7eBL.jpg,276611,width,61-UHza7eBL.jpg
79648,79717,https://m.media-amazon.com/images/I/61-UPFrlwGL.jpg,521308,width,61-UPFrlwGL.jpg
79649,79718,https://m.media-amazon.com/images/I/61-Ub-byraL.jpg,478357,height,61-Ub-byraL.jpg
79650,79719,https://m.media-amazon.com/images/I/61-UevNQqvL.jpg,242256,depth,61-UevNQqvL.jpg
79651,79720,https://m.media-amazon.com/images/I/61-UevNQqvL.jpg,242256,height,61-UevNQqvL.jpg
79652,79721,https://m.media-amazon.com/images/I/61-Ug-5xNBL.jpg,119607,width,61-Ug-5xNBL.jpg
79653,79722,https://m.media-amazon.com/images/I/61-Ug-5xNBL.jpg,119607,depth,61-Ug-5xNBL.jpg
79654,79723,https://m.media-amazon.com/images/I/61-UhD73-VL.jpg,913156,depth,61-UhD73-VL.jpg
79655,79724,https://m.media-amazon.com/images/I/61-UkzBgXRL.jpg,675317,width,61-UkzBgXRL.jpg
79656,79725,https://m.media-amazon.com/images/I/61-UwUA4yHL.jpg,594224,height,61-UwUA4yHL.jpg
79657,79726,https://m.media-amazon.com/images/I/61-UwUA4yHL.jpg,594224,depth,61-UwUA4yHL.jpg
79658,79727,https://m.media-amazon.com/images/I/61-V37uVb0L.jpg,692827,item_volume,61-V37uVb0L.jpg
79659,79728,https://m.media-amazon.com/images/I/61-V3i+pkoL.jpg,365756,height,61-V3i+pkoL.jpg
79660,79729,https://m.media-amazon.com/images/I/61-V9tffosL.jpg,816782,width,61-V9tffosL.jpg
79661,79730,https://m.media-amazon.com/images/I/61-V9tffosL.jpg,816782,depth,61-V9tffosL.jpg
79662,79731,https://m.media-amazon.com/images/I/61-VB6azYZL.jpg,478357,height,61-VB6azYZL.jpg
79663,79732,https://m.media-amazon.com/images/I/61-VBC2zEYL.jpg,208023,depth,61-VBC2zEYL.jpg
79664,79733,https://m.media-amazon.com/images/I/61-VBC2zEYL.jpg,208023,width,61-VBC2zEYL.jpg
79665,79734,https://m.media-amazon.com/images/I/61-VEUGWS+L.jpg,978900,height,61-VEUGWS+L.jpg
79666,79735,https://m.media-amazon.com/images/I/61-VLHsUXFL.jpg,558806,depth,61-VLHsUXFL.jpg
79667,79736,https://m.media-amazon.com/images/I/61-VMqOpx8S.jpg,304120,depth,61-VMqOpx8S.jpg
79668,79737,https://m.media-amazon.com/images/I/61-VRtb-OoL.jpg,713791,width,61-VRtb-OoL.jpg
79669,79738,https://m.media-amazon.com/images/I/61-VTUf6d5L.jpg,241608,width,61-VTUf6d5L.jpg
79670,79739,https://m.media-amazon.com/images/I/61-VbGoIAUL.jpg,866516,depth,61-VbGoIAUL.jpg
79671,79740,https://m.media-amazon.com/images/I/61-VbGoIAUL.jpg,866516,height,61-VbGoIAUL.jpg
79672,79741,https://m.media-amazon.com/images/I/61-Vbk5mF+L.jpg,483370,depth,61-Vbk5mF+L.jpg
79673,79742,https://m.media-amazon.com/images/I/61-Vbk5mF+L.jpg,483370,height,61-Vbk5mF+L.jpg
79674,79743,https://m.media-amazon.com/images/I/61-VcL35evL.jpg,916768,height,61-VcL35evL.jpg
79675,79744,https://m.media-amazon.com/images/I/61-VePZlROL.jpg,675317,height,61-VePZlROL.jpg
79676,79745,https://m.media-amazon.com/images/I/61-VfRQgjwS.jpg,276611,width,61-VfRQgjwS.jpg
79677,79746,https://m.media-amazon.com/images/I/61-VfRQgjwS.jpg,276611,height,61-VfRQgjwS.jpg
79678,79747,https://m.media-amazon.com/images/I/61-VfRfHAEL.jpg,292475,depth,61-VfRfHAEL.jpg
79679,79748,https://m.media-amazon.com/images/I/61-VjeaaT0L.jpg,681445,height,61-VjeaaT0L.jpg
79680,79749,https://m.media-amazon.com/images/I/61-VjeaaT0L.jpg,681445,depth,61-VjeaaT0L.jpg
79681,79750,https://m.media-amazon.com/images/I/61-Vn0KRwJL.jpg,459271,height,61-Vn0KRwJL.jpg
79682,79751,https://m.media-amazon.com/images/I/61-VnRwda9L.jpg,407921,height,61-VnRwda9L.jpg
79683,79752,https://m.media-amazon.com/images/I/61-VnzcR2hL.jpg,416664,width,61-VnzcR2hL.jpg
79684,79753,https://m.media-amazon.com/images/I/61-VnzcR2hL.jpg,416664,depth,61-VnzcR2hL.jpg
79685,79754,https://m.media-amazon.com/images/I/61-VqXmjv7L.jpg,752266,depth,61-VqXmjv7L.jpg
79686,79755,https://m.media-amazon.com/images/I/61-VqXmjv7L.jpg,752266,width,61-VqXmjv7L.jpg
79687,79756,https://m.media-amazon.com/images/I/61-VqXmjv7L.jpg,752266,height,61-VqXmjv7L.jpg
79688,79757,https://m.media-amazon.com/images/I/61-VqrO5LkL.jpg,442321,height,61-VqrO5LkL.jpg
79689,79758,https://m.media-amazon.com/images/I/61-Vr1D3QML.jpg,801829,height,61-Vr1D3QML.jpg
79690,79759,https://m.media-amazon.com/images/I/61-VuqnderL.jpg,594224,height,61-VuqnderL.jpg
79691,79760,https://m.media-amazon.com/images/I/61-Vvuu3MfL.jpg,230153,item_volume,61-Vvuu3MfL.jpg
79692,79761,https://m.media-amazon.com/images/I/61-W-naxfXL.jpg,277199,width,61-W-naxfXL.jpg
79693,79762,https://m.media-amazon.com/images/I/61-W-naxfXL.jpg,277199,depth,61-W-naxfXL.jpg
79694,79763,https://m.media-amazon.com/images/I/61-W0XNEv+S.jpg,784538,height,61-W0XNEv+S.jpg
79695,79764,https://m.media-amazon.com/images/I/61-W0XNEv+S.jpg,784538,depth,61-W0XNEv+S.jpg
79696,79765,https://m.media-amazon.com/images/I/61-WEfXWuwL.jpg,648011,depth,61-WEfXWuwL.jpg
79697,79766,https://m.media-amazon.com/images/I/61-WEfXWuwL.jpg,648011,width,61-WEfXWuwL.jpg
79698,79767,https://m.media-amazon.com/images/I/61-WISWKGRL.jpg,945489,depth,61-WISWKGRL.jpg
79699,79768,https://m.media-amazon.com/images/I/61-WISWKGRL.jpg,945489,height,61-WISWKGRL.jpg
79700,79769,https://m.media-amazon.com/images/I/61-WKjr+2XL.jpg,599772,width,61-WKjr+2XL.jpg
79701,79770,https://m.media-amazon.com/images/I/61-WMqnti0L.jpg,695925,depth,61-WMqnti0L.jpg
79702,79771,https://m.media-amazon.com/images/I/61-WMqnti0L.jpg,695925,width,61-WMqnti0L.jpg
79703,79772,https://m.media-amazon.com/images/I/61-WMqnti0L.jpg,695925,height,61-WMqnti0L.jpg
79704,79773,https://m.media-amazon.com/images/I/61-WOqe2JPL.jpg,120219,depth,61-WOqe2JPL.jpg
79705,79774,https://m.media-amazon.com/images/I/61-WOqe2JPL.jpg,120219,height,61-WOqe2JPL.jpg
79706,79775,https://m.media-amazon.com/images/I/61-WPfylT+L.jpg,969033,depth,61-WPfylT+L.jpg
79707,79776,https://m.media-amazon.com/images/I/61-WR5S6brL.jpg,783898,depth,61-WR5S6brL.jpg
79708,79777,https://m.media-amazon.com/images/I/61-WR5S6brL.jpg,783898,width,61-WR5S6brL.jpg
79709,79778,https://m.media-amazon.com/images/I/61-WWiG4NFL.jpg,866516,height,61-WWiG4NFL.jpg
79710,79779,https://m.media-amazon.com/images/I/61-WXdleuXL.jpg,347404,height,61-WXdleuXL.jpg
79711,79780,https://m.media-amazon.com/images/I/61-WYB7fxJL.jpg,810266,height,61-WYB7fxJL.jpg
79712,79781,https://m.media-amazon.com/images/I/61-WYu0k19L.jpg,276611,width,61-WYu0k19L.jpg
79713,79782,https://m.media-amazon.com/images/I/61-Wb4rbWEL.jpg,524117,height,61-Wb4rbWEL.jpg
79714,79783,https://m.media-amazon.com/images/I/61-WdeQx5lL.jpg,931856,height,61-WdeQx5lL.jpg
79715,79784,https://m.media-amazon.com/images/I/61-WdeQx5lL.jpg,931856,width,61-WdeQx5lL.jpg
79716,79785,https://m.media-amazon.com/images/I/61-Wo0MqbYS.jpg,181357,depth,61-Wo0MqbYS.jpg
79717,79786,https://m.media-amazon.com/images/I/61-Wo0MqbYS.jpg,181357,height,61-Wo0MqbYS.jpg
79718,79787,https://m.media-amazon.com/images/I/61-WvfuJqNL.jpg,810266,depth,61-WvfuJqNL.jpg
79719,79788,https://m.media-amazon.com/images/I/61-WvfuJqNL.jpg,810266,height,61-WvfuJqNL.jpg
79720,79789,https://m.media-amazon.com/images/I/61-X5RLbBpL.jpg,521308,height,61-X5RLbBpL.jpg
79721,79790,https://m.media-amazon.com/images/I/61-X5RLbBpL.jpg,521308,width,61-X5RLbBpL.jpg
79722,79791,https://m.media-amazon.com/images/I/61-X6abeL6L.jpg,478357,width,61-X6abeL6L.jpg
79723,79792,https://m.media-amazon.com/images/I/61-X8nk5UUL.jpg,208023,depth,61-X8nk5UUL.jpg
79724,79793,https://m.media-amazon.com/images/I/61-XFi2fiVL.jpg,149159,width,61-XFi2fiVL.jpg
79725,79794,https://m.media-amazon.com/images/I/61-XL1Q8S2L.jpg,142748,depth,61-XL1Q8S2L.jpg
79726,79795,https://m.media-amazon.com/images/I/61-XL1Q8S2L.jpg,142748,width,61-XL1Q8S2L.jpg
79727,79796,https://m.media-amazon.com/images/I/61-XMz7qU5L.jpg,284992,height,61-XMz7qU5L.jpg
79728,79797,https://m.media-amazon.com/images/I/61-XROxGEuL.jpg,846116,depth,61-XROxGEuL.jpg
79729,79798,https://m.media-amazon.com/images/I/61-XROxGEuL.jpg,846116,width,61-XROxGEuL.jpg
79730,79799,https://m.media-amazon.com/images/I/61-XROxGEuL.jpg,846116,height,61-XROxGEuL.jpg
79731,79800,https://m.media-amazon.com/images/I/61-XSLyU+lL.jpg,347404,height,61-XSLyU+lL.jpg
79732,79801,https://m.media-amazon.com/images/I/61-XSLyU+lL.jpg,347404,depth,61-XSLyU+lL.jpg
79733,79802,https://m.media-amazon.com/images/I/61-XSrT2cpL.jpg,784538,width,61-XSrT2cpL.jpg
79734,79803,https://m.media-amazon.com/images/I/61-XSrT2cpL.jpg,784538,depth,61-XSrT2cpL.jpg
79735,79804,https://m.media-amazon.com/images/I/61-XZSm1YxL.jpg,931856,depth,61-XZSm1YxL.jpg
79736,79805,https://m.media-amazon.com/images/I/61-XZSm1YxL.jpg,931856,width,61-XZSm1YxL.jpg
79737,79806,https://m.media-amazon.com/images/I/61-XaRcLTpL.jpg,416664,width,61-XaRcLTpL.jpg
79738,79807,https://m.media-amazon.com/images/I/61-XcScViGL.jpg,416664,height,61-XcScViGL.jpg
79739,79808,https://m.media-amazon.com/images/I/61-Xe7VmFiL.jpg,140266,height,61-Xe7VmFiL.jpg
79740,79809,https://m.media-amazon.com/images/I/61-XfZIOPqL.jpg,149708,height,61-XfZIOPqL.jpg
79741,79810,https://m.media-amazon.com/images/I/61-XfZIOPqL.jpg,149708,depth,61-XfZIOPqL.jpg
79742,79811,https://m.media-amazon.com/images/I/61-XfZIOPqL.jpg,149708,width,61-XfZIOPqL.jpg
79743,79812,https://m.media-amazon.com/images/I/61-XlJLjnQL.jpg,525429,wattage,61-XlJLjnQL.jpg
79744,79813,https://m.media-amazon.com/images/I/61-XlJLjnQL.jpg,525429,voltage,61-XlJLjnQL.jpg
79745,79814,https://m.media-amazon.com/images/I/61-XtvISoOL.jpg,470067,width,61-XtvISoOL.jpg
79746,79815,https://m.media-amazon.com/images/I/61-XxQISArL.jpg,178778,width,61-XxQISArL.jpg
79747,79816,https://m.media-amazon.com/images/I/61-XxXGYviL.jpg,679049,height,61-XxXGYviL.jpg
79748,79817,https://m.media-amazon.com/images/I/61-XxXGYviL.jpg,679049,width,61-XxXGYviL.jpg
79749,79818,https://m.media-amazon.com/images/I/61-Y09Qt6+L.jpg,673806,height,61-Y09Qt6+L.jpg
79750,79819,https://m.media-amazon.com/images/I/61-Y0Cy9OwL.jpg,204245,width,61-Y0Cy9OwL.jpg
79751,79820,https://m.media-amazon.com/images/I/61-Y0Cy9OwL.jpg,204245,depth,61-Y0Cy9OwL.jpg
79752,79821,https://m.media-amazon.com/images/I/61-Y3sZ3GWL.jpg,524117,height,61-Y3sZ3GWL.jpg
79753,79822,https://m.media-amazon.com/images/I/61-Y4ybm9nL.jpg,371767,maximum_weight_recommendation,61-Y4ybm9nL.jpg
79754,79823,https://m.media-amazon.com/images/I/61-YCB0uC8L.jpg,130202,width,61-YCB0uC8L.jpg
79755,79824,https://m.media-amazon.com/images/I/61-YEHsOdqL.jpg,558832,width,61-YEHsOdqL.jpg
79756,79825,https://m.media-amazon.com/images/I/61-YIjOKvCL.jpg,982714,depth,61-YIjOKvCL.jpg
79757,79826,https://m.media-amazon.com/images/I/61-YKGnON6S.jpg,752266,width,61-YKGnON6S.jpg
79758,79827,https://m.media-amazon.com/images/I/61-YKGnON6S.jpg,752266,height,61-YKGnON6S.jpg
79759,79828,https://m.media-amazon.com/images/I/61-YKGnON6S.jpg,752266,depth,61-YKGnON6S.jpg
79760,79829,https://m.media-amazon.com/images/I/61-YNedYnDL.jpg,407808,width,61-YNedYnDL.jpg
79761,79830,https://m.media-amazon.com/images/I/61-YReH3nKL.jpg,271722,item_volume,61-YReH3nKL.jpg
79762,79831,https://m.media-amazon.com/images/I/61-YWXFc4CL.jpg,371767,item_weight,61-YWXFc4CL.jpg
79763,79832,https://m.media-amazon.com/images/I/61-YXcbsIbS.jpg,877667,width,61-YXcbsIbS.jpg
79764,79833,https://m.media-amazon.com/images/I/61-YbkDqkLL.jpg,156839,height,61-YbkDqkLL.jpg
79765,79834,https://m.media-amazon.com/images/I/61-YiSNaT8L.jpg,292475,depth,61-YiSNaT8L.jpg
79766,79835,https://m.media-amazon.com/images/I/61-Ym1gLS-L.jpg,913156,height,61-Ym1gLS-L.jpg
79767,79836,https://m.media-amazon.com/images/I/61-Ym1gLS-L.jpg,913156,width,61-Ym1gLS-L.jpg
79768,79837,https://m.media-amazon.com/images/I/61-Yn6C3MIL.jpg,931856,depth,61-Yn6C3MIL.jpg
