,index,image_link,group_id,entity_name,file_name
86885,86956,https://m.media-amazon.com/images/I/613kSr0qPPL.jpg,347404,depth,613kSr0qPPL.jpg
86886,86957,https://m.media-amazon.com/images/I/613kXtaMADL.jpg,695925,height,613kXtaMADL.jpg
86887,86958,https://m.media-amazon.com/images/I/613kXtaMADL.jpg,695925,depth,613kXtaMADL.jpg
86888,86959,https://m.media-amazon.com/images/I/613kjzvcMeL.jpg,365756,width,613kjzvcMeL.jpg
86889,86960,https://m.media-amazon.com/images/I/613kmpmhtFL.jpg,830996,height,613kmpmhtFL.jpg
86890,86961,https://m.media-amazon.com/images/I/613knFZgzKL.jpg,120219,height,613knFZgzKL.jpg
86891,86962,https://m.media-amazon.com/images/I/613ksgYYF5L.jpg,219211,item_weight,613ksgYYF5L.jpg
86892,86963,https://m.media-amazon.com/images/I/613ksgYYF5L.jpg,219211,wattage,613ksgYYF5L.jpg
86893,86964,https://m.media-amazon.com/images/I/613kt3cUxbL.jpg,434825,depth,613kt3cUxbL.jpg
86894,86965,https://m.media-amazon.com/images/I/613ktePkIwL.jpg,183388,height,613ktePkIwL.jpg
86895,86966,https://m.media-amazon.com/images/I/613kwsX3dUL.jpg,150913,width,613kwsX3dUL.jpg
86896,86967,https://m.media-amazon.com/images/I/613l-lchlEL.jpg,208023,depth,613l-lchlEL.jpg
86897,86968,https://m.media-amazon.com/images/I/613l4kMoM0L.jpg,752266,height,613l4kMoM0L.jpg
86898,86969,https://m.media-amazon.com/images/I/613lFrS0cWL.jpg,844474,height,613lFrS0cWL.jpg
86899,86970,https://m.media-amazon.com/images/I/613lV6n9yCL.jpg,483370,height,613lV6n9yCL.jpg
86900,86971,https://m.media-amazon.com/images/I/613lV6n9yCL.jpg,483370,depth,613lV6n9yCL.jpg
86901,86972,https://m.media-amazon.com/images/I/613lVUs+pIS.jpg,302672,depth,613lVUs+pIS.jpg
86902,86973,https://m.media-amazon.com/images/I/613laMaZcsL.jpg,347404,width,613laMaZcsL.jpg
86903,86974,https://m.media-amazon.com/images/I/613lb9xW7dL.jpg,507467,height,613lb9xW7dL.jpg
86904,86975,https://m.media-amazon.com/images/I/613lb9xW7dL.jpg,507467,width,613lb9xW7dL.jpg
86905,86976,https://m.media-amazon.com/images/I/613lb9xW7dL.jpg,507467,depth,613lb9xW7dL.jpg
86906,86977,https://m.media-amazon.com/images/I/613lhBdb-1L.jpg,752266,depth,613lhBdb-1L.jpg
86907,86978,https://m.media-amazon.com/images/I/613lhBdb-1L.jpg,752266,height,613lhBdb-1L.jpg
86908,86979,https://m.media-amazon.com/images/I/613lhM5LxAL.jpg,683885,height,613lhM5LxAL.jpg
86909,86980,https://m.media-amazon.com/images/I/613lhM5LxAL.jpg,683885,width,613lhM5LxAL.jpg
86910,86981,https://m.media-amazon.com/images/I/613lhM5LxAL.jpg,683885,depth,613lhM5LxAL.jpg
86911,86982,https://m.media-amazon.com/images/I/613licX9vkL.jpg,107694,width,613licX9vkL.jpg
86912,86983,https://m.media-amazon.com/images/I/613lk6Z2PfL.jpg,816782,height,613lk6Z2PfL.jpg
86913,86984,https://m.media-amazon.com/images/I/613lk6Z2PfL.jpg,816782,depth,613lk6Z2PfL.jpg
86914,86985,https://m.media-amazon.com/images/I/613lkjcmbIL.jpg,231838,width,613lkjcmbIL.jpg
86915,86986,https://m.media-amazon.com/images/I/613lkjcmbIL.jpg,231838,depth,613lkjcmbIL.jpg
86916,86987,https://m.media-amazon.com/images/I/613lkyt7yAL.jpg,487566,depth,613lkyt7yAL.jpg
86917,86988,https://m.media-amazon.com/images/I/613llwVQBPL.jpg,178778,depth,613llwVQBPL.jpg
86918,86989,https://m.media-amazon.com/images/I/613llwVQBPL.jpg,178778,height,613llwVQBPL.jpg
86919,86990,https://m.media-amazon.com/images/I/613lnBOuyYL.jpg,385140,depth,613lnBOuyYL.jpg
86920,86991,https://m.media-amazon.com/images/I/613lnBOuyYL.jpg,385140,width,613lnBOuyYL.jpg
86921,86992,https://m.media-amazon.com/images/I/613lpF-n-QL.jpg,263982,depth,613lpF-n-QL.jpg
86922,86993,https://m.media-amazon.com/images/I/613lsVsLJiL.jpg,464488,depth,613lsVsLJiL.jpg
86923,86994,https://m.media-amazon.com/images/I/613lsVsLJiL.jpg,464488,width,613lsVsLJiL.jpg
86924,86995,https://m.media-amazon.com/images/I/613lsVsLJiL.jpg,464488,height,613lsVsLJiL.jpg
86925,86996,https://m.media-amazon.com/images/I/613ltAeyjPL.jpg,721542,width,613ltAeyjPL.jpg
86926,86997,https://m.media-amazon.com/images/I/613ltAeyjPL.jpg,721542,height,613ltAeyjPL.jpg
86927,86998,https://m.media-amazon.com/images/I/613m1TMsy6L.jpg,488883,height,613m1TMsy6L.jpg
86928,86999,https://m.media-amazon.com/images/I/613m44hH86L.jpg,478357,height,613m44hH86L.jpg
86929,87000,https://m.media-amazon.com/images/I/613m44hH86L.jpg,478357,width,613m44hH86L.jpg
86930,87001,https://m.media-amazon.com/images/I/613m8DeAYuL.jpg,296275,height,613m8DeAYuL.jpg
