,index,image_link,group_id,entity_name,file_name
57925,57974,https://m.media-amazon.com/images/I/51ekaUCaWtL.jpg,308430,height,51ekaUCaWtL.jpg
57926,57975,https://m.media-amazon.com/images/I/51ekaUCaWtL.jpg,308430,depth,51ekaUCaWtL.jpg
57927,57976,https://m.media-amazon.com/images/I/51ekqcRoMvL.jpg,149708,depth,51ekqcRoMvL.jpg
57928,57977,https://m.media-amazon.com/images/I/51ekrYW+EfL.jpg,146860,depth,51ekrYW+EfL.jpg
57929,57978,https://m.media-amazon.com/images/I/51ekrYW+EfL.jpg,146860,width,51ekrYW+EfL.jpg
57930,57979,https://m.media-amazon.com/images/I/51el857A01L.jpg,939129,height,51el857A01L.jpg
57931,57980,https://m.media-amazon.com/images/I/51elMV2vMWL.jpg,752266,width,51elMV2vMWL.jpg
57932,57981,https://m.media-amazon.com/images/I/51elVbcN9zL.jpg,734280,width,51elVbcN9zL.jpg
57933,57982,https://m.media-amazon.com/images/I/51elVbcN9zL.jpg,734280,depth,51elVbcN9zL.jpg
57934,57983,https://m.media-amazon.com/images/I/51elgCHuL9L.jpg,679049,height,51elgCHuL9L.jpg
57935,57984,https://m.media-amazon.com/images/I/51elgCHuL9L.jpg,679049,width,51elgCHuL9L.jpg
57936,57985,https://m.media-amazon.com/images/I/51elgCHuL9L.jpg,679049,depth,51elgCHuL9L.jpg
57937,57986,https://m.media-amazon.com/images/I/51elkaWTaqL.jpg,823083,height,51elkaWTaqL.jpg
57938,57987,https://m.media-amazon.com/images/I/51elkaWTaqL.jpg,823083,depth,51elkaWTaqL.jpg
57939,57988,https://m.media-amazon.com/images/I/51ellpzZr2L.jpg,557758,item_volume,51ellpzZr2L.jpg
57940,57989,https://m.media-amazon.com/images/I/51elqPWFnBL.jpg,564709,maximum_weight_recommendation,51elqPWFnBL.jpg
57941,57990,https://m.media-amazon.com/images/I/51elsWxWjXL.jpg,752266,depth,51elsWxWjXL.jpg
57942,57991,https://m.media-amazon.com/images/I/51elsWxWjXL.jpg,752266,height,51elsWxWjXL.jpg
57943,57992,https://m.media-amazon.com/images/I/51elu2tMyXL.jpg,658003,height,51elu2tMyXL.jpg
57944,57993,https://m.media-amazon.com/images/I/51elu2tMyXL.jpg,658003,depth,51elu2tMyXL.jpg
57945,57994,https://m.media-amazon.com/images/I/51em5zxyRjL.jpg,860821,height,51em5zxyRjL.jpg
57946,57995,https://m.media-amazon.com/images/I/51emFv5Z6gL.jpg,823083,height,51emFv5Z6gL.jpg
57947,57996,https://m.media-amazon.com/images/I/51emK+nC-OL.jpg,656960,height,51emK+nC-OL.jpg
57948,57997,https://m.media-amazon.com/images/I/51emK+nC-OL.jpg,656960,depth,51emK+nC-OL.jpg
