,index,image_link,group_id,entity_name,file_name
21723,21753,https://m.media-amazon.com/images/I/5115ioH8IFL.jpg,764618,width,5115ioH8IFL.jpg
21724,21754,https://m.media-amazon.com/images/I/5115r6YPbtL.jpg,516127,height,5115r6YPbtL.jpg
21725,21755,https://m.media-amazon.com/images/I/5115zTtWsFL.jpg,945489,height,5115zTtWsFL.jpg
21726,21756,https://m.media-amazon.com/images/I/5115zTtWsFL.jpg,945489,depth,5115zTtWsFL.jpg
21727,21757,https://m.media-amazon.com/images/I/5116-PqowdL.jpg,611510,width,5116-PqowdL.jpg
21728,21758,https://m.media-amazon.com/images/I/5116-PqowdL.jpg,611510,height,5116-PqowdL.jpg
21729,21759,https://m.media-amazon.com/images/I/51160tfS31L.jpg,702157,depth,51160tfS31L.jpg
21730,21760,https://m.media-amazon.com/images/I/51160tfS31L.jpg,702157,height,51160tfS31L.jpg
21731,21761,https://m.media-amazon.com/images/I/51162klXRAL.jpg,853009,item_weight,51162klXRAL.jpg
21732,21762,https://m.media-amazon.com/images/I/51162klXRAL.jpg,853009,maximum_weight_recommendation,51162klXRAL.jpg
21733,21763,https://m.media-amazon.com/images/I/51164-KE6BL.jpg,903603,width,51164-KE6BL.jpg
21734,21764,https://m.media-amazon.com/images/I/51167QmDsyL.jpg,883361,height,51167QmDsyL.jpg
21735,21765,https://m.media-amazon.com/images/I/5116Io43FqL.jpg,453674,height,5116Io43FqL.jpg
21736,21766,https://m.media-amazon.com/images/I/5116R5x3VtL.jpg,801829,height,5116R5x3VtL.jpg
21737,21767,https://m.media-amazon.com/images/I/5116TAHsrFL.jpg,296275,height,5116TAHsrFL.jpg
21738,21768,https://m.media-amazon.com/images/I/5116nJZRV6L.jpg,675317,height,5116nJZRV6L.jpg
21739,21769,https://m.media-amazon.com/images/I/5116nJZRV6L.jpg,675317,width,5116nJZRV6L.jpg
21740,21770,https://m.media-amazon.com/images/I/5116nJZRV6L.jpg,675317,depth,5116nJZRV6L.jpg
21741,21771,https://m.media-amazon.com/images/I/5116p15zgyL.jpg,931856,width,5116p15zgyL.jpg
21742,21772,https://m.media-amazon.com/images/I/5116p15zgyL.jpg,931856,height,5116p15zgyL.jpg
21743,21773,https://m.media-amazon.com/images/I/5116p15zgyL.jpg,931856,depth,5116p15zgyL.jpg
21744,21774,https://m.media-amazon.com/images/I/5116rWe9EGL.jpg,866516,depth,5116rWe9EGL.jpg
21745,21775,https://m.media-amazon.com/images/I/5116rWe9EGL.jpg,866516,height,5116rWe9EGL.jpg
21746,21776,https://m.media-amazon.com/images/I/5116sIJfkbL.jpg,931856,depth,5116sIJfkbL.jpg
21747,21777,https://m.media-amazon.com/images/I/5116sIJfkbL.jpg,931856,height,5116sIJfkbL.jpg
21748,21778,https://m.media-amazon.com/images/I/5116x4TLVfL.jpg,638301,depth,5116x4TLVfL.jpg
21749,21779,https://m.media-amazon.com/images/I/5116yHs7ErL.jpg,966823,depth,5116yHs7ErL.jpg
21750,21780,https://m.media-amazon.com/images/I/5116yHs7ErL.jpg,966823,width,5116yHs7ErL.jpg
21751,21781,https://m.media-amazon.com/images/I/51172SnxsaL.jpg,171418,maximum_weight_recommendation,51172SnxsaL.jpg
21752,21782,https://m.media-amazon.com/images/I/51176QNEmNL.jpg,351134,width,51176QNEmNL.jpg
21753,21783,https://m.media-amazon.com/images/I/51176QNEmNL.jpg,351134,height,51176QNEmNL.jpg
21754,21784,https://m.media-amazon.com/images/I/5117EI7Ya2L.jpg,469317,maximum_weight_recommendation,5117EI7Ya2L.jpg
